,ID,AUTHOR,URL,DATE,LIKES,SHARES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
1773,843523511149393,http://www.facebook.com/143813098922,http://www.facebook.com/143813098922_843523511149393,03/05/2420 13:16,7.0,0.0,4.0,"Vale a preocupação com a segurança? Evento deve contar com a presença de mais de 1,5 milhão de pessoas 👀

#Madonna #RioDeJaneiro",facebook,NEGATIVE,0.0
1774,855279409974488,http://www.facebook.com/162588603933075,http://www.facebook.com/162588603933075_855279409974488,03/05/2420 21:42,3.0,0.0,2.0,Pabllo Vittar e a outra artista causaram frisson nos fãs #Enfoco,facebook,POSITIVE,0.0
1775,757679239820607,http://www.facebook.com/117320024968681,http://www.facebook.com/117320024968681_757679239820607,03/05/2420 16:32,3.0,0.0,4.0,"Vai ao show da Madonna? Confira as interdições no trânsito e o esquema de transportes

#ODia #Madonna #Show #Copacabana",facebook,POSITIVE,0.0
1776,978347620965360,http://www.facebook.com/554425431563926,http://www.facebook.com/554425431563926_978347620965360,03/05/2420 20:25,4.0,4.0,1.0,"É amanhã!! Ta animado? 

Vem com o Diário do Porto conferir a estrutura que vai receber Madonna com o show gratuito The Celebration Tour In Rio, na Praia de Copacabana. 

E você, o que achou da estrutura? Comenta aqui embaixo👇",facebook,POSITIVE,0.0
1777,1560491091462701,http://www.facebook.com/382855095151300,http://www.facebook.com/382855095151300_1560491091462701,03/05/2420 11:34,9.0,0.0,0.0,"A Secretaria de Ordem Pública (Seop) realizou na madrugada desta sexta-feira (3), na Praia de Copacabana, a Operação Tatuí, com o objetivo de encontrar materiais e produtos enterrados e escondidos na areia. O pente-fino é uma das ações do esquema de segurança para o show de Madonna, neste s....",facebook,POSITIVE,0.0
1778,970399064733005,http://www.facebook.com/121191924595636,http://www.facebook.com/121191924595636_970399064733005,03/05/2420 16:30,8.0,0.0,1.0,"Madonna no Rio: show terá convidadas, homenagens e surpresas

Madonna se apresenta na praia de Copacabana neste sábado (4), no Rio de Janeiro

#NemTeConto",facebook,POSITIVE,0.0
1779,855301416638954,http://www.facebook.com/162588603933075,http://www.facebook.com/162588603933075_855301416638954,03/05/2420 22:45,3.0,0.0,5.0,Cantora apareceu novamente mascarada nesta sexta #Enfoco,facebook,NEGATIVE,0.0
1780,942761577860186,http://www.facebook.com/1665300123703523,http://www.facebook.com/1665300123703523_942761577860186,03/05/2420 11:48,3.0,1.0,4.0,"A cantora Madonna subiu nesta quinta-feira (2) no palco onde irá se apresentar em seu show de sábado (4) em Copacabana, no Rio de Janeiro, pela The Celebration Tour.

A cantora usava uma roupa preta e máscara verde fluorescente e, com uma guitarra, cantou sucessos como ""Nothing Really Matters"", ""Live to tell"", ""La isla bonita"" e ""Burning up"". 

📲 Para mais notícias, acesse: cbnvale.com.br ou siga @cbnvale nas redes sociais

Imagem: Reprodução/

#cbn #sãojosédoscampos #saojosedoscampos #sjcampos #valedoparaíba #valedoparaiba #madonna #copacabana #riodejaneiro #rio #rj #celebrationtour #madonnanobrasil",facebook,POSITIVE,0.0
1781,431102126208671,http://www.facebook.com/1784668531847804,http://www.facebook.com/1784668531847804_431102126208671,03/05/2420 19:00,8.0,1.0,0.0,"Sábado de show da Madonna será de sol e muito calor no Rio

Termômetros podem marcar até 36°C. Nutricionista destaca importância de se hidratar para aguentar o calor

 O sol vai comandar o dia neste sábado (4), data escolhida para o show da Madonna na Praia de Copacabana, Zona Sul do Rio. A temperatura fica alta e o céu limpo.

De acordo com o Climatempo, os termômetros vão marcar a máxima de 36°C e mínima de 20°C. O tempo fica ensolarado, com nevoeiro ao amanhecer.

Para aguentar o calor, nutricionistas destacam a importância de se manter hidratado para aguentar o dia quente.

""Considerando que a água compõe de 60 a 70% do nosso peso corporal, regula a nossa temperatura interna e é essencial para todas as funções orgânicas, é fundamental que todos se mantenham hidratados para evitar que ocorra algum tipo de mau funcionamento do nosso organismo"", diz Luana de Paula Costa.

Desde a última quinta-feira (2), está tendo distribuição gratuita de água até o fim de semana, das 10h às 17h, em frotas compostas por kombis e bicicletas que vão servir a bebida em copos biodegradáveis.

Neste sábado, dia da apresentação, quatro pontos de hidratação serão instalados pela orla e funcionarão até o fim do espetáculo.

As estruturas para o dia 4 estarão localizadas próximas ao palco principal, na altura da Rua Rodolfo Dantas, na entrada da área VIP, perto da Avenida Prado Júnior, e entre os Postos 3 e 4.

Luana dá dicas de como se hidratar e se manter saudável durante o dia. ""Levar garrafinha de água, usar roupas leves, passar protetor solar, beber bastante líquido, incluindo sucos, isotônicos e água de coco, levar frutas que contenham bastante água, como melão e melancia. beber água entre as bebidas alcoólicas ajuda a compensar a perda de líquidos, levar sombrinha e, sempre que puder, ficar na sombra"".

LEIA MAIS EM: https://odia.ig.com.br/rio-de-janeiro/2024/05/6838955-sabado-de-show-da-madonna-sera-de-sol-e-muito-calor-no-rio.html",facebook,POSITIVE,0.0
1782,737836845185200,http://www.facebook.com/105603346141658,http://www.facebook.com/105603346141658_737836845185200,03/05/2420 14:08,8.0,0.0,0.0,"| NO RIO | Ela encerra a 'Celebration Tour', que comemora os 40 anos de carreira da artista, na praia de Copacabana",facebook,POSITIVE,0.0
1783,823143193181298,http://www.facebook.com/434981286631100,http://www.facebook.com/434981286631100_823143193181298,03/05/2420 14:43,4.0,0.0,3.0,"O Corpo de Bombeiros aprovou o palco e as instalações preparadas para o show de Madonna, que será realizado neste sábado (4), na Praia de Copacabana, no Rio de Janeiro. A vistoria, realizada nessa quinta-feira (2), analisou as condições referentes à segurança contra possíveis incêndios e pânico, além da amplitude de saídas de emergência e o acesso a extintores de incêndio.

Além do palco principal, foram vistoriados espaços comuns, áreas VIP, acessos internos do backstage, cozinhas, passarelas, áreas administrativas, camarins da cantora e dos bailarinos e palco secundário, onde será realizado o show de abertura com o DJ Pedro Sampaio.

Como foi a inspeção

A inspeção incluiu toda a estrutura provisória em áreas externas do show, como o entorno do Copacabana Palace e a passarela que liga o hotel, onde Madonna está hospedada, até a área do evento.

O espetáculo deverá ser visto por 1,5 milhão de pessoas em Copacabana. A cantora deve subir ao palco às 21h45 e se apresentar por duas horas. O evento, no entanto, deve começar às 19h, com a apresentação de DJs, e se encerrar às 2h da madrugada de domingo.

Dezoito torres vão retransmitir imagens e som do espetáculo em frente e atrás do palco, situado em frente ao Copacabana Palace.

Com informações da Agência Brasil",facebook,NEUTRAL,0.0
1784,757768196478378,http://www.facebook.com/117320024968681,http://www.facebook.com/117320024968681_757768196478378,03/05/2420 20:05,5.0,0.0,1.0,"Madonna e Pabllo Vittar: de onde a Rainha do Pop conhece a drag queen? #Madonna #PabloVittar #ODia 

",facebook,POSITIVE,0.0
1785,822486906576532,http://www.facebook.com/169741159736092,http://www.facebook.com/169741159736092_822486906576532,03/05/2420 18:20,3.0,0.0,4.0,"A ‘Operação Tatuí’ realizou uma verdadeira varredura nas areias da praia de Copacabana, no Rio de Janeiro.",facebook,POSITIVE,0.0
1786,778785921018836,http://www.facebook.com/202623683182256,http://www.facebook.com/202623683182256_778785921018836,03/05/2420 16:39,3.0,0.0,2.0,"| OPERAÇÃO TATUÍ | Ação tinha o objetivo de encontrar mercadorias, produtos enterrados e escondidos na areia ou deixados irregularmente na praia",facebook,POSITIVE,0.0
1787,470217855671521,http://www.facebook.com/413236892771015,http://www.facebook.com/413236892771015_470217855671521,03/05/2420 15:02,5.0,0.0,3.0,"Pedro Sampaio lançará remix de ""Hung Up"" em after do show da Madonna",facebook,NEUTRAL,0.0
1788,797222252384730,http://www.facebook.com/135536083145232,http://www.facebook.com/135536083145232_797222252384730,03/05/2420 05:00,6.0,1.0,0.0,"Às vésperas do show da cantora Madonna, outros artistas que já reuniram multidões no Rio são relembrados",facebook,NEUTRAL,0.0
1789,835377831962494,http://www.facebook.com/234473149920540,http://www.facebook.com/234473149920540_835377831962494,03/05/2420 19:37,7.0,0.0,0.0,"Equipamento especial é usada frequentemente em grandes eventos, como Réveillon e Carnaval",facebook,POSITIVE,0.0
1790,837462971757523,http://www.facebook.com/219471871403589,http://www.facebook.com/219471871403589_837462971757523,03/05/2420 14:20,3.0,0.0,1.0,Tá chegando a hora!,facebook,NEUTRAL,0.0
1791,849534067217143,http://www.facebook.com/239320276192292,http://www.facebook.com/239320276192292_849534067217143,03/05/2420 18:50,6.0,0.0,0.0,"No balanço divulgado foram encontrados 70 cocos, 32 garrafas de água, além de panelas, três facas, uma frigideira e uma grande estrutura metálica",facebook,NEUTRAL,0.0
1792,742142651451064,http://www.facebook.com/123915661024322,http://www.facebook.com/123915661024322_742142651451064,03/05/2420 04:30,3.0,1.0,2.0,"MAIS FESTA!

DJ brasileiro vai se apresentar no palco Leme, em frente ao principal. Confira mais detalhes ⬇",facebook,POSITIVE,0.0
1793,869498601887258,http://www.facebook.com/162629758434,http://www.facebook.com/162629758434_869498601887258,03/05/2420 10:41,5.0,0.0,0.0,"Todas as fotos do ensaio de Pabllo Vittar com Madonna
https://ofuxico.com.br/musica-e-shows/todas-as-fotos-do-ensaio-de-pabllo-vittar-com-madonna/
Clique na foto para ler a notícia!",facebook,POSITIVE,0.0
1794,828276646006965,http://www.facebook.com/369787276380742,http://www.facebook.com/369787276380742_828276646006965,04/05/2420 00:10,3.0,1.0,2.0,"Na véspera do show da Madonna em Copacabana, a equipe de fiscalização do Procon do Estado do Rio de Janeiro fez, nesta sexta-feira (03), uma operação de retorno aos quiosques na orla. Durante a ação, os agentes da autarquia verificaram se os ajustes solicitados na fiscalização da semana passada foram cumpridos pelos estabelecimentos.

Segundo a diretora de fiscalização, Elisa Freitas, os fiscais verificaram que as placas de orientação solicitadas na última operação já estão disponíveis e checaram novamente a validade dos produtos.

Leia a matéria completa em nosso site: https://tribunadepetropolis.com.br/noticias/procon-rj-retorna-a-quiosques-de-copacabana-para-fiscalizacoes-antes-do-show-da-madonna/

Foto: Divulgação",facebook,NEGATIVE,0.0
1795,948982790567858,http://www.facebook.com/143082979148906,http://www.facebook.com/143082979148906_948982790567858,04/05/2420 00:32,0.0,1.0,1.0,"MADONNA ENSAIA DE MÁSCARA ANTES DE SHOW EM COPACABANA E GERA MEMES NAS REDES SOCIAIS

A cantora Madonna, de 65 anos, ensaiou na noite desta quinta-feira (2), antes do show que fará na Praia de Copacabana, que acontecerá sábado (4) e o look da artista logo virou meme na web. Isso porque a cantora usou um look todo preto e uma máscara ninja verde limão para esconder o rosto, o que fez ela ser comparada ao personagem do filme O Máskara, estrelado por Jim Carrey nos anos 1990.",facebook,POSITIVE,0.0
1796,940776701174417,http://www.facebook.com/1211793908836898,http://www.facebook.com/1211793908836898_940776701174417,03/05/2420 21:09,5.0,0.0,0.0,"A Madonna já chegou ao nosso Rio de Janeiro para o show que ocorrerá em Copacabana no dia 04 (sábado). 🎤

Nosso trajeto permanece regular até às 19h. Após esse horário, o ponto final passa a ser no terminal Enseada de Botafogo para facilitar a chegada dos passageiros ao show. 

Não se esqueça, os horários podem mudar devido ao trânsito. 🕐 Verifique o em tempo real através do Ideal Online: idealonline.viacaoideal.com.br

Vai assistir ao show da Madonna?

Vai de ônibus, vai de Ideal 🚍🔸️🔹

#ViaçãoIdeal #VidadeInsulano #IlhadoGovernador #Errejota #RiodeJaneiro #Busologia #Ônibus",facebook,POSITIVE,0.417
1797,862311842603080,http://www.facebook.com/188409064543404,http://www.facebook.com/188409064543404_862311842603080,04/05/2420 00:08,2.0,0.0,3.0,"E a apresentadora Carmela que não perde uma e aproveitou para dar em cima do entrevistado? 😳 A humorista e jornalista, que está cobrindo o show de Madonna pelo Jornal de Brasília, passou pela frente do hotel onde a cantora está hospedada e logo se encantou com dois argentinos por lá 🇦🇷 Claro, ela não perdeu tempo. Além de nos mostrar um pouco do clima festivo em Copacabana, Carmela parece ter garantido a companhia para o show, arrasando no portunhol!😅

📹: Jornal de Brasília/ @vaicarmela 

#carmela #simbora #jbrmadona40 #vaicarmela",facebook,POSITIVE,0.0
1798,855161563319606,http://www.facebook.com/162588603933075,http://www.facebook.com/162588603933075_855161563319606,03/05/2420 17:05,5.0,1.0,0.0,Confira! #enfoco.,facebook,POSITIVE,0.0
1799,835218105311800,http://www.facebook.com/234473149920540,http://www.facebook.com/234473149920540_835218105311800,03/05/2420 14:31,2.0,0.0,3.0,74 pessoas estão desaparecidas e mais de 351 mil afetados,facebook,POSITIVE,0.0
1800,837587081745112,http://www.facebook.com/219471871403589,http://www.facebook.com/219471871403589_837587081745112,03/05/2420 19:40,2.0,1.0,0.0,Ensaios revelaram alguns dos tributos da apresentação de sábado na Praia de Copacabana,facebook,POSITIVE,0.0
1801,861147836056296,http://www.facebook.com/948346681889432,http://www.facebook.com/948346681889432_861147836056296,03/05/2420 18:30,3.0,0.0,1.0,TÁ CHEGANDO A HORA 🤩 Madonna faz show na praia de Copacabana,facebook,POSITIVE,0.0
1802,860453106109122,http://www.facebook.com/148485778567149,http://www.facebook.com/148485778567149_860453106109122,03/05/2420 17:36,4.0,0.0,0.0,O show de Madonna na praia de Copacabana no Rio de Janeiro encerra a turnê The Celebration Tour que celebra 40 anos de carreira,facebook,POSITIVE,0.0
1803,908769617719606,http://www.facebook.com/305977056130829,http://www.facebook.com/305977056130829_908769617719606,03/05/2420 22:00,2.0,0.0,1.0,"Show da Madonna: testes de som viram festa a céu aberto, atraem fãs e geram renda em Copacabana

Os testes de som para o mega show da cantora Madonna no Posto 2, em Copacabana, já antecipam o clima de festa, que transformará a orla do bairro em uma enorme pista de dança no próximo sábado (04/05). Desde o início da semana, milhares de pessoas passam e param em frente ao Copacabana Palace, onde a Rainha do Pop está hospedada com seu estafe, e em frente ao palco, que passa por ajustes finais de luz e som. A expectativa, com base em estimativas dos setores hoteleiros, bares e restaurantes, é gerar uma movimentação econômica de cerca de R$ 300 milhões.

Leia mais em: https://tvc16.com/portal/2024/05/03/show-da-madonna-testes-de-som-viram-festa-a-ceu-aberto-atraem-fas-e-geram-renda-em-copacabana/",facebook,POSITIVE,0.0
1804,836847201810496,http://www.facebook.com/265683816858248,http://www.facebook.com/265683816858248_836847201810496,03/05/2420 21:02,1.0,1.0,1.0,"Neste sábado (4) a diva pop Madonna fará seu último show pela turnê “The Celebration Tour” na praia de Copacabana, no Rio de Janeiro. O evento aberto ao público será transmitido ao vivo pela internet, TV aberta e pela TV por assinatura.

Link na bio 👉 Últimas notícias

#madonna #rio #show #brasil",facebook,POSITIVE,0.0
1805,978356730964449,http://www.facebook.com/554425431563926,http://www.facebook.com/554425431563926_978356730964449,03/05/2420 20:36,3.0,0.0,0.0,"É amanhã! Ta animado?

Vem com o Diário do Porto conferir a estrutura que vai receber Madonna com o show gratuito The Celebration Tour In Rio, na Praia de Copacabana. 

E você, o que achou da estrutura? Comenta aqui embaixo 👇",facebook,POSITIVE,0.0
1806,845093177637738,http://www.facebook.com/533994593435598,http://www.facebook.com/533994593435598_845093177637738,03/05/2420 12:15,2.0,0.0,0.0,Diva do pop fez uma prévia do show que fará neste sábado (3) na orla carioca,facebook,POSITIVE,0.0
1807,454228747263719,http://www.facebook.com/268954606539125,http://www.facebook.com/268954606539125_454228747263719,04/05/2420 00:13,2.0,1.0,0.0,"A um dia do fim da turnê mundial ""The Celebration Tour"", Madonna subiu no palco em Copacabana, novamente de máscara, para o último ensaio antes da apresentação na noite deste sábado (4).
Ela tocou guitarra, arriscou palavras em português – ""Vocês entendem?"", perguntou quando cantava ""Express Yourself"" –, ergueu uma bandeira do Brasil e deitou em um banco com as pernas abertas e para o alto.
Ao lado de Pabllo Vittar, que fará participação especial no show, ela ensaiou alguns passos: as duas surgiram de dentro do palco, em espécie de elevador, e em um momento Pabllo segurou a diva no colo, revelando parte da coreografia.
A popstar também cantou, entre outras, ""Nothing Really Matters"" e ""Live to Tell"".",facebook,POSITIVE,0.0
1808,831757072319070,http://www.facebook.com/187505974628777,http://www.facebook.com/187505974628777_831757072319070,03/05/2420 16:08,4.0,0.0,0.0,"Cantora irá se apresentar neste sábado, em Copacabana

hoje.vc/3ig1v

#madonna #show #riodejaneiro #copacabana #jornalhojeemdia",facebook,POSITIVE,0.0
1809,752807603633170,http://www.facebook.com/1501622746744492,http://www.facebook.com/1501622746744492_752807603633170,03/05/2420 22:00,2.0,0.0,1.0,"Uma noite de pura magia e música na icônica Praia de Copacabana! 🎶✨ Madonna está chegando com um show gratuito imperdível, encerrando sua épica The Celebration Tour!",facebook,POSITIVE,0.0
1810,836642968496848,http://www.facebook.com/205069329518304,http://www.facebook.com/205069329518304_836642968496848,03/05/2420 16:00,4.0,0.0,0.0,"Segundo o secretário Brenno Carnevale, a ação visa impedir que pessoas se utilizem da praia como depósito",facebook,NEUTRAL,0.0
1811,869756575194794,http://www.facebook.com/162629758434,http://www.facebook.com/162629758434_869756575194794,03/05/2420 19:11,3.0,0.0,1.0,"Daniela Mercury caminha na orla ao lado de Malu Verçosa
https://ofuxico.com.br/noticias/daniela-mercury-caminha-na-orla-ao-lado-de-malu-vercosa/
Clique na foto para ler a notícia!",facebook,NEUTRAL,0.0
1812,977578197703366,http://www.facebook.com/130603890344804,http://www.facebook.com/130603890344804_977578197703366,03/05/2420 10:37,2.0,0.0,2.0,Madonna tira máscara durante ensaio em Copacabana,facebook,NEUTRAL,0.0
1813,829263959234364,http://www.facebook.com/1009808629043267,http://www.facebook.com/1009808629043267_829263959234364,03/05/2420 18:14,3.0,0.0,1.0,Ensaio foi para o último show da 'The Celebration’,facebook,NEUTRAL,0.0
1814,761960952759942,http://www.facebook.com/195421770504602,http://www.facebook.com/195421770504602_761960952759942,03/05/2420 20:17,3.0,0.0,0.0,| MADONNA | O show de Madonna em Copacabana no próximo sábado (4) promete ser o ponto alto de sua carreira até agora. Esta etapa da turnê já passou por 14 países antes de chegar ao Brasil.,facebook,POSITIVE,0.0
1815,881559904005983,http://www.facebook.com/427182273967374,http://www.facebook.com/427182273967374_881559904005983,03/05/2420 12:54,3.0,0.0,0.0,"A Secretaria de Ordem Pública (Seop) realizou na madrugada desta sexta-feira (3), na Praia de Copacabana, a Operação Tatuí, com o objetivo de encontrar materiais e produtos enterrados e escondidos na areia. O pente-fino é uma das ações do esquema de segurança para o show de Madonna, neste sábado (4).

Até a última atualização desta reportagem, agentes tinham encontrado 3 facas, 1 frigideira, panelas, 32 garrafas d’água e 70 cocos. Ainda foram removidas 4 toneladas de resíduos.

Outras medidas
Também nesta sexta, o Centro Integrado de Comando e Controle Móvel da PM será levado para a Praça do Lido, ao lado do Copacabana Palace.

Veja, abaixo, mais detalhes do esquema:

3,2 mil policiais vão fazer o patrulhamento em Copacabanapara o show. Também serão usadas 64 viaturas e 65 torres de observação.

Os agentes também vão usar drones e câmeras de reconhecimento facial. Imagens de câmeras de monitoramento da Prefeitura e da Polícia Militar serão enviadas em tempo real para o centro de controle móvel, assim como as imagens captadas pelos drones da PM. Um programa de computador que acessa o banco de dados de procurados e foragidos da Justiça vai comparar os arquivos com as imagens que chegaram ao centro de comando móvel. Quando alguém é reconhecido, o sistema aciona um alerta e equipes são enviadas rapidamente ao local.

“Todo esforço é pra utilizarmos tecnologia e agilizarmos a atuação policial. Significa uma pronta resposta e acho que as pessoas que estão indo para um grande evento, elas esperam esse tipo de ação”, diz a tenente-coronel Claudia Orlinda, porta-voz da PM.

""O foco principal é a segurança das pessoas, então, assim, se a gente tem essa preocupação, se a população tem essa preocupação com arrastões, com esse tipo de confusão, nós estamos trabalhando para evitar esse tipo de ação"", acrescenta.

Fonte: g1",facebook,NEGATIVE,0.0
1816,956496866478354,http://www.facebook.com/538077969554102,http://www.facebook.com/538077969554102_956496866478354,03/05/2420 15:10,2.0,0.0,0.0,"#VozDeGuarulhos #Guarulhos

Operação Tatuí para show da Madonna encontra facas, panelas e até cocos enterrados nas areias de Copacabana

Leia essa e outras Notícias: www.jornalvozdeguarulhos.com.br

A Secretaria de Ordem Pública (Seop) realizou na madrugada desta sexta-feira (3), na Praia de Copacabana, a Operação Tatuí, com o objetivo de encontrar materiais e produtos enterrados e escondidos na areia. O pente-fino é uma das ações do esquema de segurança para o show de Madonna, neste sábado (4).

Até a última atualização desta reportagem, agentes tinham encontrado 3 facas, 1 frigideira, panelas, 32 garrafas d’água e 70 cocos. Ainda foram removidas 4 toneladas de resíduos.

Outras medidas
Também nesta sexta, o Centro Integrado de Comando e Controle Móvel da PM será levado para a Praça do Lido, ao lado do Copacabana Palace.

Veja, abaixo, mais detalhes do esquema:

NÚMEROS: 3,2 mil policiais vão fazer o patrulhamento em Copacabanapara o show. Também serão usadas 64 viaturas e 65 torres de observação.

TECNOLOGIA: Os agentes também vão usar drones e câmeras de reconhecimento facial. Imagens de câmeras de monitoramento da Prefeitura e da Polícia Militar serão enviadas em tempo real para o centro de controle móvel, assim como as imagens captadas pelos drones da PM. Um programa de computador que acessa o banco de dados de procurados e foragidos da Justiça vai comparar os arquivos com as imagens que chegaram ao centro de comando móvel. Quando alguém é reconhecido, o sistema aciona um alerta e equipes são enviadas rapidamente ao local.

CINTURÃO DE PROTEÇãO: Do Posto 6 ao Leme, todas as ruas transversais à Avenida Atlântica vão fazer parte de um cinturão de proteção, com barreiras e revistas. 18 dessas ruas serão completamente bloqueadas com grades a partir das 11h da manhã de sábado. Ou seja, ninguém vai conseguir acessar a praia por elas. O esquema de segurança será muito parecido com o do Réveillon. O objetivo é evitar todo tipo de crime, principalmente os arrastões.

REVISTAS – Em outras 18 ruas transversais – também a partir das 11 da manhâ – PMs irão revistar o público com detectores de metais. Nesses pontos haverá ainda câmeras de reconhecimento facial.

MATERIAL PROIBIDO – Materiais como garrafas de vidro, facas e tesouras não passarão pelas revistas e serão apreendidos nos pontos de controle.

“Todo esforço é pra utilizarmos tecnologia e agilizarmos a atuação policial. Significa uma pronta resposta e acho que as pessoas que estão indo para um grande evento, elas esperam esse tipo de ação”, diz a tenente-coronel Claudia Orlinda, porta-voz da PM.

“O foco principal é a segurança das pessoas, então, assim, se a gente tem essa preocupação, se a população tem essa preocupação com arrastões, com esse tipo de confusão, nós estamos trabalhando para evitar esse tipo de ação”, acrescenta.

Leia essa e outras Notícias: www.jornalvozdeguarulhos.com.br

Fonte: G1",facebook,NEGATIVE,0.0
1817,948958043903666,http://www.facebook.com/143082979148906,http://www.facebook.com/143082979148906_948958043903666,03/05/2420 23:27,2.0,1.0,0.0,"SHOW DE MADONNA | em Copacabana terá ÁREA VIP:

É o dinheiro público sendo mal aplicado e o povo brasileiro ainda bate palmas 
.
#passosonline",facebook,NEGATIVE,0.0
1818,854317850068253,http://www.facebook.com/203797129634123,http://www.facebook.com/203797129634123_854317850068253,03/05/2420 23:15,1.0,0.0,2.0,"E aí, #BóPraMadonna? 🤩🎙️

Madonna, a rainha do pop, fará o último show da turnê ""The Celebration Tour"" neste sábado, 4 de maio, na Praia de Copacabana, no Rio de Janeiro. João Victor (@jot4ve), um fã da cantora, está compartilhando sua empolgação de ir assistir esse espetáculo que celebra os 40 anos de carreira da artista. 

Partindo diretamente do interior da Bahia, Guanambi, João fez uma parada em Salvador, encontrando alguns obstáculos ao longo do caminho até a capital. No entanto, ele está determinado a se preparar para o grande dia do evento e convida todos a acompanharem sua jornada até o Rio de Janeiro.

📲 Continue acompanhando as redes sociais do #ATARDE e não perca os detalhes desta tour marcante.",facebook,POSITIVE,0.015
1819,778923941005034,http://www.facebook.com/202623683182256,http://www.facebook.com/202623683182256_778923941005034,03/05/2420 22:15,1.0,0.0,0.0,| SEM OPORTUNIDADE | O vendedor contou que não conseguiu a autorização da prefeitura do Rio para colocar seu carrinho de bebidas em Copacabana.,facebook,NEGATIVE,0.0
1820,853704466784341,http://www.facebook.com/123014924007,http://www.facebook.com/123014924007_853704466784341,03/05/2420 13:25,2.0,0.0,1.0,Operação encontra facas e panelas nas areias de praia onde Madonna faz show,facebook,NEUTRAL,0.0
1821,742630488056521,http://www.facebook.com/151507091666471,http://www.facebook.com/151507091666471_742630488056521,04/05/2420 01:48,1.0,0.0,2.0,"A Prefeitura do Rio de Janeiro postou um vídeo em que é possível ver todo o mega palco montado para o show da Madonna, neste sábado (4/5). Com muita luz e batuque, a legenda foi “Alerta de spoiler: quase tudo pronto para o show da Madonna”.

O tão esperado espetáculo da Rainha do Pop tem movimentado a cidade do Rio de Janeiro durante toda a semana, já que a diva fez ensaios presenciais na estrutura.

Entre moradores e turistas que viajaram para ver a apresentação gratuita na praia de Copacabana, a previsão é reunir cerca de 1,5 milhão de pessoas no local.

📹 Reprodução/Prefeitura do Rio",facebook,POSITIVE,0.0
1822,948936407239063,http://www.facebook.com/498279863684559,http://www.facebook.com/498279863684559_948936407239063,04/05/2420 00:25,2.0,1.0,0.0,"GAROTA DA CAPA I Xuxa relembra entrevista icônica com Madonna 

Madonna está no Brasil para o encerramento da The Celebration Tour na praia de Copacabana, e Xuxa, de 61 anos, aproveitou a ocasião para fazer um viagem no tempo e relembrar quando entrevistou Madonna para o programa “Planeta Xuxa”, em 1998. 

Na entrevista, a apresentadora brasileira começou perguntando se a diva do pop sabia algo em português e relembrou quando Madonna falou “Bunda Suja” em um de seus shows. Ao perguntar o porquê Madonna disse a frase inusitada, a cantora respondeu que havia aprendido com um dos membros de sua equipe. 

“Porquê o meu coreógrafo do meu show é português e ele disse que eu deveria dizer isso, então eu apenas disse. Sou muito obediente”, brincou a cantora estadunidense. 

Xuxa então recordou nas redes sociais, que Madonna chegou a falar outra expressão divertida. “Eu não lembro se falou ‘Solta a Franga’ ou algo assim”, disse a mãe de Sasha, em um Story no seu perfil no Instagram. 

 #GarotadoDaqui #GarotadaCapa #Xuxa",facebook,POSITIVE,0.0
1823,869640615206390,http://www.facebook.com/162629758434,http://www.facebook.com/162629758434_869640615206390,03/05/2420 15:17,2.0,0.0,1.0,"Madonna: Saiba como será a participação de Anitta no show
https://ofuxico.com.br/musica-e-shows/madonna-saiba-como-sera-a-participacao-de-anitta-no-show/
Clique na foto para ler a notícia!",facebook,POSITIVE,0.0
1824,763923265887787,http://www.facebook.com/177063542350346,http://www.facebook.com/177063542350346_763923265887787,03/05/2420 22:12,2.0,0.0,1.0,Superfã de Madonna revela estratégia para conseguir VIP em show de Copacabana,facebook,POSITIVE,0.0
1825,913277407474440,http://www.facebook.com/695612620460421,http://www.facebook.com/695612620460421_913277407474440,03/05/2420 21:00,3.0,0.0,0.0,"A chegada de Madonna a Copacabana para o show deste sábado (4) promete não só momentos icônicos, mas também um impulso nas economias locais! 🎤🛒

A Asserj prevê um aumento de 18% nas vendas nos supermercados da região, com bebidas, alimentos prontos e lanches rápidos sendo os itens mais procurados.

A energia da rainha do pop realmente transcende a música, influenciando diretamente as tendências de consumo local. 🌟

#supervarejo #indústria #varejo #supermercado #mercado #produto #economia",facebook,POSITIVE,0.0
1826,970360734451503,http://www.facebook.com/1551977441520183,http://www.facebook.com/1551977441520183_970360734451503,03/05/2420 15:01,2.0,0.0,1.0,"O show da Madonna, no sábado 04/05, está nos preparativos finais ao longo dessa semana. Na tarde de quinta-feira (02/05) o Corpo de Bombeiros realizou uma vistoria no palco onde a pop star vai se apresentar, e aprovou as instalações.

#errejotanoticias #número1emcredibilidade #madonna  

",facebook,NEUTRAL,0.0
1827,829624215878903,http://www.facebook.com/159878894058449,http://www.facebook.com/159878894058449_829624215878903,03/05/2420 22:05,2.0,0.0,0.0,"🎧 Na véspera do show de Madonna, facas são encontradas em Copacabana; Concurso Unificado é adiado",facebook,POSITIVE,0.0
1828,490424029983972,http://www.facebook.com/204144823014180,http://www.facebook.com/204144823014180_490424029983972,03/05/2420 19:20,0.0,0.0,2.0,"Madonna no Brasil: sete dicas para curtir o show sem prejudicar a saúde
",facebook,NEUTRAL,0.0
